DATA;CODCARRO;MODELO;CATEGORIA;QTD;VALOR_UNIT;VALOR_TOTAL;VENDEDOR;CONCESSIONARIA;ANO
26/09/2025;C1001;Fiat Pulse;SUV;1;99358,41;99358,41;Pedro;AutoSul;2025
26/09/2025;C1006;Renault Kwid;Hatch;1;76966,95;76966,95;Fernanda;CityCars;2025
26/09/2025;C1010;Fiat Strada;Picape;1;139059,49;139059,49;João;AutoSul;2025
26/09/2025;C1001;Fiat Pulse;SUV;1;110263,24;110263,24;Fernanda;AutoVale;2025
26/09/2025;C1002;Chevrolet Onix;Hatch;1;81804,83;81804,83;João;AutoVale;2025
26/09/2025;C1002;Chevrolet Onix;Hatch;1;84631,78;84631,78;Fernanda;CityCars;2025
26/09/2025;C1002;Chevrolet Onix;Hatch;1;90917,58;90917,58;Fernanda;DriveTop;2025
26/09/2025;C1007;Honda HR-V;SUV;1;163777,18;163777,18;Pedro;AutoNorte;2025
26/09/2025;C1003;Volkswagen T-Cross;SUV;1;122224,62;122224,62;Ana;AutoVale;2025
26/09/2025;C1003;Volkswagen T-Cross;SUV;1;150288,54;150288,54;Pedro;MegaMotors;2025
26/09/2025;C1010;Fiat Strada;Picape;2;121006,57;242013,14;Ana;DriveTop;2025
26/09/2025;C1001;Fiat Pulse;SUV;2;123399,05;246798,1;Fernanda;MegaMotors;2025
26/09/2025;C1002;Chevrolet Onix;Hatch;1;81750,85;81750,85;Fernanda;MegaMotors;2025
26/09/2025;C1008;Hyundai HB20;Hatch;1;73934,65;73934,65;Patrícia;TopDrive;2025
26/09/2025;C1001;Fiat Pulse;SUV;1;108318,14;108318,14;Ana;ViaLux;2025
26/09/2025;C1005;Jeep Compass;SUV;1;174288,77;174288,77;Fernanda;MegaMotors;2025
26/09/2025;C1004;Toyota Corolla;Sedan;1;186720,79;186720,79;Pedro;AutoVale;2025
26/09/2025;C1009;Nissan Kicks;SUV;1;122853,44;122853,44;Pedro;PremiumCar;2025
26/09/2025;C1009;Nissan Kicks;SUV;1;115869,6;115869,6;Julia;MegaMotors;2025
26/09/2025;C1004;Toyota Corolla;Sedan;1;158474,46;158474,46;Julia;AutoVale;2025
26/09/2025;C1001;Fiat Pulse;SUV;1;114091,14;114091,14;Fernanda;CityCars;2025
26/09/2025;C1004;Toyota Corolla;Sedan;1;153261,85;153261,85;Carlos;DriveTop;2025
26/09/2025;C1005;Jeep Compass;SUV;1;228358,76;228358,76;Fernanda;TopDrive;2025
26/09/2025;C1002;Chevrolet Onix;Hatch;1;84880,69;84880,69;Carlos;AutoSul;2025
26/09/2025;C1006;Renault Kwid;Hatch;2;68942,65;137885,3;Patrícia;DriveTop;2025
26/09/2025;C1010;Fiat Strada;Picape;1;119459,75;119459,75;Ana;AutoVale;2025
26/09/2025;C1005;Jeep Compass;SUV;1;213254,97;213254,97;Marcos;DriveTop;2025
26/09/2025;C1002;Chevrolet Onix;Hatch;1;79563,37;79563,37;Julia;DriveTop;2025
26/09/2025;C1006;Renault Kwid;Hatch;1;87953,62;87953,62;Ana;AutoSul;2025
26/09/2025;C1002;Chevrolet Onix;Hatch;1;94646,89;94646,89;João;AutoSul;2025
26/09/2025;C1006;Renault Kwid;Hatch;1;86711,45;86711,45;João;PremiumCar;2025
26/09/2025;C1005;Jeep Compass;SUV;1;222528,38;222528,38;Ana;MegaMotors;2025
26/09/2025;C1004;Toyota Corolla;Sedan;2;171708,56;343417,12;Carlos;DriveTop;2025
26/09/2025;C1007;Honda HR-V;SUV;1;158003,99;158003,99;Julia;AutoVale;2025
26/09/2025;C1006;Renault Kwid;Hatch;2;76314,73;152629,46;Marcos;DriveTop;2025
26/09/2025;C1005;Jeep Compass;SUV;1;177894,35;177894,35;Ana;AutoVale;2025
26/09/2025;C1004;Toyota Corolla;Sedan;1;162203,96;162203,96;Marcos;MegaMotors;2025
26/09/2025;C1010;Fiat Strada;Picape;1;117312,57;117312,57;Carlos;AutoNorte;2025
26/09/2025;C1007;Honda HR-V;SUV;1;157496,91;157496,91;Marcos;MegaMotors;2025
26/09/2025;C1007;Honda HR-V;SUV;3;193908,34;581725,02;João;AutoVale;2025
26/09/2025;C1001;Fiat Pulse;SUV;2;107856,27;215712,54;Carlos;CarPrime;2025
26/09/2025;C1007;Honda HR-V;SUV;1;141480,74;141480,74;Patrícia;MegaMotors;2025
26/09/2025;C1010;Fiat Strada;Picape;1;142005,43;142005,43;Ana;AutoNorte;2025
26/09/2025;C1006;Renault Kwid;Hatch;1;72137,77;72137,77;Carlos;AutoVale;2025
26/09/2025;C1001;Fiat Pulse;SUV;1;124912,74;124912,74;Marcos;AutoSul;2025
26/09/2025;C1007;Honda HR-V;SUV;1;135956,74;135956,74;Patrícia;AutoVale;2025
26/09/2025;C1008;Hyundai HB20;Hatch;1;77278,7;77278,7;Julia;PremiumCar;2025
26/09/2025;C1008;Hyundai HB20;Hatch;1;88529,7;88529,7;Julia;AutoSul;2025
26/09/2025;C1009;Nissan Kicks;SUV;2;123802,04;247604,08;Beatriz;PremiumCar;2025
26/09/2025;C1007;Honda HR-V;SUV;3;168819,72;506459,16;Pedro;MegaMotors;2025
26/09/2025;C1001;Fiat Pulse;SUV;1;96505,37;96505,37;Julia;PremiumCar;2025
26/09/2025;C1008;Hyundai HB20;Hatch;1;96081,68;96081,68;Ana;AutoVale;2025
26/09/2025;C1010;Fiat Strada;Picape;1;135849,76;135849,76;Fernanda;CityCars;2025
26/09/2025;C1002;Chevrolet Onix;Hatch;1;93620,44;93620,44;Fernanda;MegaMotors;2025
26/09/2025;C1007;Honda HR-V;SUV;1;172168,09;172168,09;Pedro;AutoVale;2025
26/09/2025;C1006;Renault Kwid;Hatch;1;66775,83;66775,83;Ana;AutoVale;2025
26/09/2025;C1010;Fiat Strada;Picape;1;122891,55;122891,55;Carlos;AutoVale;2025
26/09/2025;C1004;Toyota Corolla;Sedan;1;161824,04;161824,04;Marcos;MegaMotors;2025
26/09/2025;C1010;Fiat Strada;Picape;1;113412,37;113412,37;Ana;CityCars;2025
27/09/2025;C1001;Fiat Pulse;SUV;1;115026,93;115026,93;Fernanda;CityCars;2025
27/09/2025;C1002;Chevrolet Onix;Hatch;1;89633,22;89633,22;Marcos;CarPrime;2025
27/09/2025;C1003;Volkswagen T-Cross;SUV;2;153340,95;306681,9;Ana;AutoNorte;2025
27/09/2025;C1003;Volkswagen T-Cross;SUV;1;150916,15;150916,15;Carlos;MegaMotors;2025
27/09/2025;C1008;Hyundai HB20;Hatch;1;94359,5;94359,5;Carlos;CityCars;2025
27/09/2025;C1007;Honda HR-V;SUV;1;166440,32;166440,32;Marcos;MegaMotors;2025
27/09/2025;C1004;Toyota Corolla;Sedan;2;185889,36;371778,72;João;ViaLux;2025
27/09/2025;C1006;Renault Kwid;Hatch;1;68440,05;68440,05;João;MegaMotors;2025
27/09/2025;C1004;Toyota Corolla;Sedan;1;176110,98;176110,98;Fernanda;MegaMotors;2025
27/09/2025;C1009;Nissan Kicks;SUV;1;136613,69;136613,69;Ana;TopDrive;2025
27/09/2025;C1001;Fiat Pulse;SUV;1;118315,87;118315,87;Patrícia;DriveTop;2025
27/09/2025;C1005;Jeep Compass;SUV;1;220552,19;220552,19;João;TopDrive;2025
27/09/2025;C1005;Jeep Compass;SUV;1;204190,85;204190,85;Marcos;DriveTop;2025
27/09/2025;C1003;Volkswagen T-Cross;SUV;1;121184,61;121184,61;Ana;DriveTop;2025
27/09/2025;C1009;Nissan Kicks;SUV;1;149087,21;149087,21;Julia;PremiumCar;2025
27/09/2025;C1004;Toyota Corolla;Sedan;1;133684,3;133684,3;Ana;DriveTop;2025
27/09/2025;C1010;Fiat Strada;Picape;1;140330,91;140330,91;Marcos;PremiumCar;2025
27/09/2025;C1007;Honda HR-V;SUV;1;168258,94;168258,94;Julia;MegaMotors;2025
27/09/2025;C1008;Hyundai HB20;Hatch;1;94376,11;94376,11;Carlos;AutoVale;2025
27/09/2025;C1008;Hyundai HB20;Hatch;2;88692,22;177384,44;Ana;CityCars;2025
27/09/2025;C1008;Hyundai HB20;Hatch;3;94633,52;283900,56;João;DriveTop;2025
27/09/2025;C1003;Volkswagen T-Cross;SUV;1;137704,75;137704,75;Ricardo;MegaMotors;2025
27/09/2025;C1006;Renault Kwid;Hatch;1;67895,55;67895,55;Carlos;AutoSul;2025
27/09/2025;C1005;Jeep Compass;SUV;2;226189,97;452379,94;Marcos;AutoSul;2025
27/09/2025;C1009;Nissan Kicks;SUV;1;139962,07;139962,07;Marcos;DriveTop;2025
27/09/2025;C1007;Honda HR-V;SUV;1;174272,76;174272,76;Pedro;TopDrive;2025
27/09/2025;C1008;Hyundai HB20;Hatch;3;90256,81;270770,43;Fernanda;MegaMotors;2025
27/09/2025;C1007;Honda HR-V;SUV;1;155782,74;155782,74;Julia;AutoSul;2025
27/09/2025;C1004;Toyota Corolla;Sedan;1;133395,83;133395,83;Carlos;AutoSul;2025
27/09/2025;C1001;Fiat Pulse;SUV;1;100030,12;100030,12;Marcos;MegaMotors;2025
27/09/2025;C1008;Hyundai HB20;Hatch;1;83317,06;83317,06;Marcos;AutoSul;2025
27/09/2025;C1004;Toyota Corolla;Sedan;1;158388,03;158388,03;Marcos;MegaMotors;2025
27/09/2025;C1008;Hyundai HB20;Hatch;1;91001,03;91001,03;Fernanda;AutoVale;2025
27/09/2025;C1007;Honda HR-V;SUV;1;158870,22;158870,22;Julia;AutoVale;2025
27/09/2025;C1006;Renault Kwid;Hatch;1;76955,48;76955,48;Ana;AutoSul;2025
27/09/2025;C1002;Chevrolet Onix;Hatch;1;97496,29;97496,29;Carlos;ViaLux;2025
27/09/2025;C1001;Fiat Pulse;SUV;1;116951,54;116951,54;Beatriz;ViaLux;2025
27/09/2025;C1002;Chevrolet Onix;Hatch;1;87395,64;87395,64;João;PremiumCar;2025
27/09/2025;C1008;Hyundai HB20;Hatch;1;97778,5;97778,5;Fernanda;AutoVale;2025
27/09/2025;C1001;Fiat Pulse;SUV;1;114345,84;114345,84;Julia;AutoVale;2025
27/09/2025;C1010;Fiat Strada;Picape;1;115027,7;115027,7;Fernanda;AutoVale;2025
27/09/2025;C1008;Hyundai HB20;Hatch;1;76276,09;76276,09;Julia;CarPrime;2025
27/09/2025;C1010;Fiat Strada;Picape;1;114462,93;114462,93;Ana;ViaLux;2025
27/09/2025;C1009;Nissan Kicks;SUV;1;148081,41;148081,41;Fernanda;CityCars;2025
27/09/2025;C1007;Honda HR-V;SUV;1;151622,47;151622,47;Patrícia;CarPrime;2025
27/09/2025;C1002;Chevrolet Onix;Hatch;1;85871,41;85871,41;Patrícia;CarPrime;2025
27/09/2025;C1001;Fiat Pulse;SUV;1;114569,69;114569,69;Julia;PremiumCar;2025
27/09/2025;C1007;Honda HR-V;SUV;1;177596,12;177596,12;Ana;AutoNorte;2025
27/09/2025;C1005;Jeep Compass;SUV;1;206981,37;206981,37;Pedro;AutoNorte;2025
27/09/2025;C1001;Fiat Pulse;SUV;1;102243,08;102243,08;Julia;AutoNorte;2025
27/09/2025;C1007;Honda HR-V;SUV;1;176342,2;176342,2;Marcos;TopDrive;2025
27/09/2025;C1001;Fiat Pulse;SUV;1;111300,01;111300,01;Ricardo;TopDrive;2025
27/09/2025;C1007;Honda HR-V;SUV;1;191616,49;191616,49;João;DriveTop;2025
27/09/2025;C1001;Fiat Pulse;SUV;1;122958,77;122958,77;Carlos;TopDrive;2025
27/09/2025;C1002;Chevrolet Onix;Hatch;1;92938,53;92938,53;Marcos;AutoVale;2025
27/09/2025;C1003;Volkswagen T-Cross;SUV;1;121023,02;121023,02;Fernanda;AutoNorte;2025
27/09/2025;C1004;Toyota Corolla;Sedan;1;134630,69;134630,69;Julia;DriveTop;2025
27/09/2025;C1008;Hyundai HB20;Hatch;2;87864,06;175728,12;Carlos;PremiumCar;2025
27/09/2025;C1002;Chevrolet Onix;Hatch;1;89741,84;89741,84;Ana;PremiumCar;2025
27/09/2025;C1009;Nissan Kicks;SUV;2;119414,32;238828,64;Pedro;CityCars;2025
27/09/2025;C1010;Fiat Strada;Picape;1;112914,71;112914,71;Marcos;AutoVale;2025
27/09/2025;C1001;Fiat Pulse;SUV;1;99422,89;99422,89;Carlos;AutoSul;2025
27/09/2025;C1002;Chevrolet Onix;Hatch;1;93509,74;93509,74;Ana;AutoNorte;2025
27/09/2025;C1009;Nissan Kicks;SUV;1;138007,93;138007,93;João;PremiumCar;2025
27/09/2025;C1002;Chevrolet Onix;Hatch;1;95473,25;95473,25;Carlos;DriveTop;2025
27/09/2025;C1003;Volkswagen T-Cross;SUV;1;132121,52;132121,52;Fernanda;PremiumCar;2025
27/09/2025;C1007;Honda HR-V;SUV;1;156727,24;156727,24;Julia;MegaMotors;2025
27/09/2025;C1002;Chevrolet Onix;Hatch;1;75140,06;75140,06;João;AutoSul;2025
27/09/2025;C1009;Nissan Kicks;SUV;2;119235,11;238470,22;Ana;DriveTop;2025
27/09/2025;C1006;Renault Kwid;Hatch;1;87706,99;87706,99;Pedro;MegaMotors;2025
27/09/2025;C1003;Volkswagen T-Cross;SUV;1;123546,93;123546,93;João;MegaMotors;2025
27/09/2025;C1005;Jeep Compass;SUV;1;217226,98;217226,98;Carlos;TopDrive;2025
27/09/2025;C1003;Volkswagen T-Cross;SUV;1;145496,04;145496,04;Carlos;AutoSul;2025
27/09/2025;C1009;Nissan Kicks;SUV;1;132593,8;132593,8;Carlos;AutoVale;2025
27/09/2025;C1006;Renault Kwid;Hatch;1;72719,83;72719,83;Fernanda;AutoVale;2025
27/09/2025;C1006;Renault Kwid;Hatch;1;84072,3;84072,3;Marcos;PremiumCar;2025
27/09/2025;C1005;Jeep Compass;SUV;1;215400,39;215400,39;Pedro;MegaMotors;2025
27/09/2025;C1003;Volkswagen T-Cross;SUV;1;147435,87;147435,87;Julia;AutoVale;2025
27/09/2025;C1009;Nissan Kicks;SUV;1;146826,02;146826,02;Carlos;CarPrime;2025
27/09/2025;C1008;Hyundai HB20;Hatch;1;88257,6;88257,6;Carlos;MegaMotors;2025
27/09/2025;C1006;Renault Kwid;Hatch;1;89647,9;89647,9;Fernanda;AutoVale;2025
27/09/2025;C1002;Chevrolet Onix;Hatch;1;82456,56;82456,56;Carlos;AutoVale;2025
27/09/2025;C1007;Honda HR-V;SUV;1;157894,6;157894,6;Julia;AutoVale;2025
27/09/2025;C1004;Toyota Corolla;Sedan;1;132981,98;132981,98;Carlos;MegaMotors;2025
27/09/2025;C1001;Fiat Pulse;SUV;1;110061,12;110061,12;Marcos;AutoVale;2025
27/09/2025;C1003;Volkswagen T-Cross;SUV;1;134991,3;134991,3;João;AutoVale;2025
27/09/2025;C1006;Renault Kwid;Hatch;3;82252,97;246758,91;Ana;MegaMotors;2025
27/09/2025;C1005;Jeep Compass;SUV;1;169497,52;169497,52;Ana;MegaMotors;2025
27/09/2025;C1005;Jeep Compass;SUV;1;161687,45;161687,45;Beatriz;MegaMotors;2025
27/09/2025;C1002;Chevrolet Onix;Hatch;1;92844,39;92844,39;Carlos;TopDrive;2025
27/09/2025;C1004;Toyota Corolla;Sedan;1;189216,88;189216,88;Carlos;PremiumCar;2025
27/09/2025;C1001;Fiat Pulse;SUV;1;116198,15;116198,15;Marcos;ViaLux;2025
27/09/2025;C1001;Fiat Pulse;SUV;1;96720,61;96720,61;Carlos;PremiumCar;2025
27/09/2025;C1010;Fiat Strada;Picape;1;106277,99;106277,99;Julia;MegaMotors;2025
27/09/2025;C1002;Chevrolet Onix;Hatch;1;87366,42;87366,42;João;AutoVale;2025
27/09/2025;C1003;Volkswagen T-Cross;SUV;1;148049,07;148049,07;Carlos;AutoVale;2025
27/09/2025;C1009;Nissan Kicks;SUV;1;115547,79;115547,79;Pedro;ViaLux;2025
27/09/2025;C1007;Honda HR-V;SUV;1;164582,99;164582,99;Fernanda;DriveTop;2025
27/09/2025;C1006;Renault Kwid;Hatch;1;83647,45;83647,45;João;CityCars;2025
27/09/2025;C1008;Hyundai HB20;Hatch;1;92501,84;92501,84;Marcos;ViaLux;2025
27/09/2025;C1007;Honda HR-V;SUV;1;193402,21;193402,21;Marcos;CityCars;2025
27/09/2025;C1002;Chevrolet Onix;Hatch;1;103214,99;103214,99;Marcos;DriveTop;2025
27/09/2025;C1006;Renault Kwid;Hatch;1;88867,04;88867,04;João;MegaMotors;2025
27/09/2025;C1001;Fiat Pulse;SUV;1;122187,17;122187,17;Julia;MegaMotors;2025
27/09/2025;C1002;Chevrolet Onix;Hatch;1;85430,51;85430,51;Ana;DriveTop;2025
27/09/2025;C1004;Toyota Corolla;Sedan;1;155429,9;155429,9;Fernanda;CityCars;2025
27/09/2025;C1002;Chevrolet Onix;Hatch;1;77913,03;77913,03;Marcos;MegaMotors;2025
28/09/2025;C1010;Fiat Strada;Picape;1;106531,45;106531,45;João;TopDrive;2025
28/09/2025;C1009;Nissan Kicks;SUV;1;134128,14;134128,14;Ana;PremiumCar;2025
28/09/2025;C1007;Honda HR-V;SUV;1;175505,46;175505,46;Fernanda;AutoVale;2025
28/09/2025;C1006;Renault Kwid;Hatch;1;75820,94;75820,94;João;DriveTop;2025
28/09/2025;C1001;Fiat Pulse;SUV;1;102629,16;102629,16;Marcos;ViaLux;2025
28/09/2025;C1003;Volkswagen T-Cross;SUV;1;123227,7;123227,7;Julia;AutoVale;2025
28/09/2025;C1009;Nissan Kicks;SUV;1;134448,96;134448,96;Carlos;CarPrime;2025
28/09/2025;C1006;Renault Kwid;Hatch;1;83122,7;83122,7;Pedro;AutoVale;2025
28/09/2025;C1001;Fiat Pulse;SUV;1;117314,97;117314,97;Pedro;AutoVale;2025
28/09/2025;C1009;Nissan Kicks;SUV;1;113834,71;113834,71;João;AutoVale;2025
28/09/2025;C1009;Nissan Kicks;SUV;1;138180,68;138180,68;Julia;DriveTop;2025
28/09/2025;C1001;Fiat Pulse;SUV;1;97901,82;97901,82;Carlos;MegaMotors;2025
28/09/2025;C1002;Chevrolet Onix;Hatch;1;80994,91;80994,91;João;MegaMotors;2025
28/09/2025;C1001;Fiat Pulse;SUV;2;105124,04;210248,08;Ana;AutoVale;2025
28/09/2025;C1005;Jeep Compass;SUV;1;213686,68;213686,68;Julia;CityCars;2025
28/09/2025;C1002;Chevrolet Onix;Hatch;2;88735,69;177471,38;Ana;AutoSul;2025
28/09/2025;C1010;Fiat Strada;Picape;1;136559,43;136559,43;Marcos;TopDrive;2025
28/09/2025;C1008;Hyundai HB20;Hatch;1;75784,6;75784,6;Julia;AutoVale;2025
28/09/2025;C1009;Nissan Kicks;SUV;1;134514,28;134514,28;Ana;AutoSul;2025
28/09/2025;C1001;Fiat Pulse;SUV;2;96402,53;192805,06;Ana;TopDrive;2025
28/09/2025;C1010;Fiat Strada;Picape;1;118152,63;118152,63;Carlos;MegaMotors;2025
28/09/2025;C1003;Volkswagen T-Cross;SUV;1;136750,92;136750,92;Pedro;PremiumCar;2025
28/09/2025;C1002;Chevrolet Onix;Hatch;1;79985,64;79985,64;João;PremiumCar;2025
28/09/2025;C1010;Fiat Strada;Picape;1;141610,65;141610,65;Ana;PremiumCar;2025
28/09/2025;C1003;Volkswagen T-Cross;SUV;1;128532,92;128532,92;Marcos;PremiumCar;2025
28/09/2025;C1009;Nissan Kicks;SUV;1;140852,96;140852,96;Marcos;PremiumCar;2025
28/09/2025;C1002;Chevrolet Onix;Hatch;1;85921,08;85921,08;Patrícia;CityCars;2025
28/09/2025;C1005;Jeep Compass;SUV;1;188474,41;188474,41;Marcos;AutoSul;2025
28/09/2025;C1010;Fiat Strada;Picape;1;123480,94;123480,94;Fernanda;AutoVale;2025
28/09/2025;C1003;Volkswagen T-Cross;SUV;1;139705,53;139705,53;Ana;TopDrive;2025
28/09/2025;C1008;Hyundai HB20;Hatch;1;93098,59;93098,59;Julia;DriveTop;2025
28/09/2025;C1004;Toyota Corolla;Sedan;1;177508,42;177508,42;Carlos;CarPrime;2025
28/09/2025;C1002;Chevrolet Onix;Hatch;1;85226,44;85226,44;Julia;AutoVale;2025
28/09/2025;C1004;Toyota Corolla;Sedan;1;131389,58;131389,58;Patrícia;AutoVale;2025
28/09/2025;C1006;Renault Kwid;Hatch;1;69096,37;69096,37;Fernanda;TopDrive;2025
28/09/2025;C1003;Volkswagen T-Cross;SUV;2;139514,07;279028,14;Marcos;DriveTop;2025
28/09/2025;C1005;Jeep Compass;SUV;1;169989,69;169989,69;Ana;DriveTop;2025
28/09/2025;C1003;Volkswagen T-Cross;SUV;1;147044,02;147044,02;Pedro;PremiumCar;2025
28/09/2025;C1007;Honda HR-V;SUV;1;174198,71;174198,71;Ana;PremiumCar;2025
28/09/2025;C1009;Nissan Kicks;SUV;1;143405,23;143405,23;Carlos;PremiumCar;2025
28/09/2025;C1010;Fiat Strada;Picape;1;109248,67;109248,67;Julia;MegaMotors;2025
28/09/2025;C1004;Toyota Corolla;Sedan;1;172903,53;172903,53;Carlos;MegaMotors;2025
28/09/2025;C1004;Toyota Corolla;Sedan;2;147406,08;294812,16;Ana;CarPrime;2025
28/09/2025;C1009;Nissan Kicks;SUV;1;136843,95;136843,95;Fernanda;AutoVale;2025
28/09/2025;C1002;Chevrolet Onix;Hatch;1;93972,06;93972,06;Fernanda;DriveTop;2025
28/09/2025;C1001;Fiat Pulse;SUV;1;95861,1;95861,1;Fernanda;AutoVale;2025
28/09/2025;C1010;Fiat Strada;Picape;1;128115,22;128115,22;Fernanda;AutoVale;2025
28/09/2025;C1009;Nissan Kicks;SUV;1;112731,33;112731,33;Marcos;TopDrive;2025
28/09/2025;C1006;Renault Kwid;Hatch;1;74509,53;74509,53;Marcos;MegaMotors;2025
28/09/2025;C1010;Fiat Strada;Picape;1;128833,57;128833,57;Pedro;CarPrime;2025
28/09/2025;C1003;Volkswagen T-Cross;SUV;2;137256,88;274513,76;Patrícia;PremiumCar;2025
28/09/2025;C1003;Volkswagen T-Cross;SUV;3;149890,6;449671,8;Ana;PremiumCar;2025
28/09/2025;C1008;Hyundai HB20;Hatch;1;78701,52;78701,52;Ana;AutoVale;2025
28/09/2025;C1005;Jeep Compass;SUV;1;209272,29;209272,29;Ana;MegaMotors;2025
28/09/2025;C1007;Honda HR-V;SUV;1;170181,41;170181,41;Ana;AutoVale;2025
28/09/2025;C1001;Fiat Pulse;SUV;1;103007,04;103007,04;Ricardo;AutoNorte;2025
28/09/2025;C1001;Fiat Pulse;SUV;1;122959,8;122959,8;Julia;PremiumCar;2025
28/09/2025;C1007;Honda HR-V;SUV;1;136794,52;136794,52;Ana;CarPrime;2025
28/09/2025;C1008;Hyundai HB20;Hatch;1;78200;78200;Carlos;ViaLux;2025
28/09/2025;C1005;Jeep Compass;SUV;1;208159,23;208159,23;Julia;CityCars;2025
28/09/2025;C1008;Hyundai HB20;Hatch;1;79526,42;79526,42;Carlos;TopDrive;2025
28/09/2025;C1009;Nissan Kicks;SUV;1;123951,95;123951,95;Patrícia;DriveTop;2025
28/09/2025;C1003;Volkswagen T-Cross;SUV;1;143171,79;143171,79;Pedro;AutoSul;2025
28/09/2025;C1010;Fiat Strada;Picape;1;114680,43;114680,43;Beatriz;AutoVale;2025
28/09/2025;C1001;Fiat Pulse;SUV;1;105173,5;105173,5;Pedro;AutoVale;2025
28/09/2025;C1009;Nissan Kicks;SUV;1;124329,13;124329,13;Carlos;AutoVale;2025
28/09/2025;C1002;Chevrolet Onix;Hatch;1;77827,42;77827,42;Fernanda;DriveTop;2025
28/09/2025;C1009;Nissan Kicks;SUV;1;123905,32;123905,32;Julia;AutoVale;2025
28/09/2025;C1008;Hyundai HB20;Hatch;1;84282,79;84282,79;Ana;AutoSul;2025
28/09/2025;C1006;Renault Kwid;Hatch;1;83788,72;83788,72;Fernanda;PremiumCar;2025
28/09/2025;C1010;Fiat Strada;Picape;1;134312,73;134312,73;Marcos;PremiumCar;2025
28/09/2025;C1010;Fiat Strada;Picape;1;121834,6;121834,6;Ana;CarPrime;2025
28/09/2025;C1008;Hyundai HB20;Hatch;1;81965,82;81965,82;Marcos;PremiumCar;2025
28/09/2025;C1001;Fiat Pulse;SUV;1;107820,23;107820,23;Marcos;TopDrive;2025
28/09/2025;C1002;Chevrolet Onix;Hatch;1;81636,19;81636,19;Carlos;AutoSul;2025
28/09/2025;C1001;Fiat Pulse;SUV;1;112383,66;112383,66;Ana;AutoNorte;2025
28/09/2025;C1002;Chevrolet Onix;Hatch;1;77068,43;77068,43;Ana;MegaMotors;2025
28/09/2025;C1001;Fiat Pulse;SUV;1;109006,76;109006,76;Marcos;MegaMotors;2025
28/09/2025;C1006;Renault Kwid;Hatch;1;89995,43;89995,43;Marcos;CityCars;2025
28/09/2025;C1001;Fiat Pulse;SUV;1;108855,79;108855,79;Pedro;CityCars;2025
28/09/2025;C1010;Fiat Strada;Picape;1;113951,88;113951,88;Marcos;AutoNorte;2025
28/09/2025;C1004;Toyota Corolla;Sedan;1;147749,15;147749,15;Julia;CarPrime;2025
28/09/2025;C1002;Chevrolet Onix;Hatch;1;87334,87;87334,87;Ana;AutoVale;2025
28/09/2025;C1009;Nissan Kicks;SUV;1;118897,27;118897,27;Ana;CarPrime;2025
28/09/2025;C1009;Nissan Kicks;SUV;1;118354,63;118354,63;Ricardo;MegaMotors;2025
28/09/2025;C1010;Fiat Strada;Picape;1;141522,04;141522,04;Pedro;AutoVale;2025
28/09/2025;C1004;Toyota Corolla;Sedan;1;132176,42;132176,42;Marcos;DriveTop;2025
28/09/2025;C1003;Volkswagen T-Cross;SUV;1;158879,71;158879,71;Patrícia;MegaMotors;2025
28/09/2025;C1006;Renault Kwid;Hatch;1;67285,08;67285,08;Carlos;PremiumCar;2025
28/09/2025;C1005;Jeep Compass;SUV;1;208092,78;208092,78;Beatriz;AutoVale;2025
28/09/2025;C1005;Jeep Compass;SUV;1;168317,99;168317,99;Ana;MegaMotors;2025
28/09/2025;C1005;Jeep Compass;SUV;1;196142,37;196142,37;Ana;MegaMotors;2025
28/09/2025;C1006;Renault Kwid;Hatch;1;73139,99;73139,99;Julia;AutoVale;2025
28/09/2025;C1003;Volkswagen T-Cross;SUV;1;135389,86;135389,86;Ana;AutoSul;2025
28/09/2025;C1008;Hyundai HB20;Hatch;1;93526,46;93526,46;Marcos;PremiumCar;2025
28/09/2025;C1001;Fiat Pulse;SUV;1;95374,01;95374,01;Marcos;AutoVale;2025
28/09/2025;C1003;Volkswagen T-Cross;SUV;3;132100,44;396301,32;Julia;AutoVale;2025
29/09/2025;C1008;Hyundai HB20;Hatch;1;76361,46;76361,46;Pedro;AutoSul;2025
29/09/2025;C1007;Honda HR-V;SUV;1;183662,78;183662,78;João;AutoSul;2025
29/09/2025;C1005;Jeep Compass;SUV;1;194847,96;194847,96;Marcos;MegaMotors;2025
29/09/2025;C1001;Fiat Pulse;SUV;1;116622,55;116622,55;Fernanda;AutoNorte;2025
29/09/2025;C1005;Jeep Compass;SUV;1;177455,77;177455,77;Patrícia;AutoNorte;2025
29/09/2025;C1005;Jeep Compass;SUV;1;166743,42;166743,42;Marcos;CarPrime;2025
29/09/2025;C1004;Toyota Corolla;Sedan;3;160339,38;481018,14;Ana;ViaLux;2025
29/09/2025;C1004;Toyota Corolla;Sedan;1;134795,7;134795,7;Marcos;CityCars;2025
29/09/2025;C1010;Fiat Strada;Picape;1;139339,53;139339,53;Ana;DriveTop;2025
29/09/2025;C1008;Hyundai HB20;Hatch;1;98086,83;98086,83;João;AutoVale;2025
29/09/2025;C1009;Nissan Kicks;SUV;1;122060,75;122060,75;João;DriveTop;2025
29/09/2025;C1005;Jeep Compass;SUV;1;206376,58;206376,58;Fernanda;MegaMotors;2025
29/09/2025;C1001;Fiat Pulse;SUV;1;98274,71;98274,71;Julia;MegaMotors;2025
29/09/2025;C1007;Honda HR-V;SUV;3;140225,88;420677,64;Julia;AutoVale;2025
